,puma,above_lw,below_lw,above_pov,below_pov,pct_below_lw,pct_below_pov,code,name_x,flag,Unnamed: 3,Unnamed: 4,Unnamed: 5,state_fips,puma_short,name_y
3266,262101,33799.0,14359.0,42970.0,5188.0,0.298164375597,0.107728726276,26 02101,Kalamazoo County (Outer) ,1,,,,26,2101,mi
3265,262101,33799.0,14359.0,42970.0,5188.0,0.298164375597,0.107728726276,26 02101,Kalamazoo County (Outer) ,1,,,,26,2101,mi
3264,262101,33799.0,14359.0,42970.0,5188.0,0.298164375597,0.107728726276,26 02101,Kalamazoo County (Outer) ,1,,,,26,2101,mi
1058,68513,21116.0,8973.0,26863.0,3226.0,0.298215294626,0.107215261391,06 08513,Santa Clara County (Central)--San Jose City (Southeast/Evergreen) ,1,,,,6,8513,ca
1056,68513,21116.0,8973.0,26863.0,3226.0,0.298215294626,0.107215261391,06 08513,Santa Clara County (Central)--San Jose City (Southeast/Evergreen) ,1,,,,6,8513,ca
1057,68513,21116.0,8973.0,26863.0,3226.0,0.298215294626,0.107215261391,06 08513,Santa Clara County (Central)--San Jose City (Southeast/Evergreen) ,1,,,,6,8513,ca
3588,29500,35469.0,15077.0,44615.0,5931.0,0.298282752344,0.117338661813,29 00500,"Cole, Callaway, Moniteau & Osage Counties ",1,,,,29,500,mo
3590,29500,35469.0,15077.0,44615.0,5931.0,0.298282752344,0.117338661813,29 00500,"Cole, Callaway, Moniteau & Osage Counties ",1,,,,29,500,mo
3589,29500,35469.0,15077.0,44615.0,5931.0,0.298282752344,0.117338661813,29 00500,"Cole, Callaway, Moniteau & Osage Counties ",1,,,,29,500,mo
2153,171204,30412.0,12942.0,38910.0,4444.0,0.298519167782,0.102504959173,17 01204,Madison County (East) ,1,,,,17,1204,il
2152,171204,30412.0,12942.0,38910.0,4444.0,0.298519167782,0.102504959173,17 01204,Madison County (East) ,1,,,,17,1204,il
2151,171204,30412.0,12942.0,38910.0,4444.0,0.298519167782,0.102504959173,17 01204,Madison County (East) ,1,,,,17,1204,il
6993,5311102,27841.0,11854.0,36576.0,3119.0,0.298627031112,0.0785741277239,53 11102,Clark County (West Central)--Salmon Creek & Hazel Dell ,1,,,,53,11102,wa
6994,5311102,27841.0,11854.0,36576.0,3119.0,0.298627031112,0.0785741277239,53 11102,Clark County (West Central)--Salmon Creek & Hazel Dell ,1,,,,53,11102,wa
6992,5311102,27841.0,11854.0,36576.0,3119.0,0.298627031112,0.0785741277239,53 11102,Clark County (West Central)--Salmon Creek & Hazel Dell ,1,,,,53,11102,wa
6404,486000,32283.0,13756.0,41746.0,4293.0,0.298790156172,0.0932470296922,48 06000,Alamo Area COG (Northwest) & Blanco County ,1,,,,48,6000,tx
6402,486000,32283.0,13756.0,41746.0,4293.0,0.298790156172,0.0932470296922,48 06000,Alamo Area COG (Northwest) & Blanco County ,1,,,,48,6000,tx
6403,486000,32283.0,13756.0,41746.0,4293.0,0.298790156172,0.0932470296922,48 06000,Alamo Area COG (Northwest) & Blanco County ,1,,,,48,6000,tx
5933,482102,35604.0,15180.0,44698.0,6086.0,0.298913043478,0.11984089477,48 02102,Johnson County ,1,,,,48,2102,tx
5932,482102,35604.0,15180.0,44698.0,6086.0,0.298913043478,0.11984089477,48 02102,Johnson County ,1,,,,48,2102,tx
5931,482102,35604.0,15180.0,44698.0,6086.0,0.298913043478,0.11984089477,48 02102,Johnson County ,1,,,,48,2102,tx
4171,36704,30004.0,12794.0,38200.0,4598.0,0.298939202766,0.107434926866,36 00704,Cayuga & Onondaga (South) Counties ,1,,,,36,704,ny
4170,36704,30004.0,12794.0,38200.0,4598.0,0.298939202766,0.107434926866,36 00704,Cayuga & Onondaga (South) Counties ,1,,,,36,704,ny
4172,36704,30004.0,12794.0,38200.0,4598.0,0.298939202766,0.107434926866,36 00704,Cayuga & Onondaga (South) Counties ,1,,,,36,704,ny
1531,127101,34554.0,14738.0,45317.0,3975.0,0.298993751522,0.0806418891504,12 07101,Lee County (South & West)--Barrier Islands Region ,1,,,,12,7101,fl
1530,127101,34554.0,14738.0,45317.0,3975.0,0.298993751522,0.0806418891504,12 07101,Lee County (South & West)--Barrier Islands Region ,1,,,,12,7101,fl
1532,127101,34554.0,14738.0,45317.0,3975.0,0.298993751522,0.0806418891504,12 07101,Lee County (South & West)--Barrier Islands Region ,1,,,,12,7101,fl
2324,173503,34543.0,14743.0,42718.0,6568.0,0.299131599237,0.133262995577,17 03503,"Chicago City (North)--West Ridge, Lincoln Square & North Center ",1,,,,17,3503,il
2322,173503,34543.0,14743.0,42718.0,6568.0,0.299131599237,0.133262995577,17 03503,"Chicago City (North)--West Ridge, Lincoln Square & North Center ",1,,,,17,3503,il
2323,173503,34543.0,14743.0,42718.0,6568.0,0.299131599237,0.133262995577,17 03503,"Chicago City (North)--West Ridge, Lincoln Square & North Center ",1,,,,17,3503,il
3508,272500,38062.0,16268.0,50602.0,3728.0,0.299429412847,0.0686177066078,27 02500,Olmsted County--Rochester City ,1,,,,27,2500,mn
3509,272500,38062.0,16268.0,50602.0,3728.0,0.299429412847,0.0686177066078,27 02500,Olmsted County--Rochester City ,1,,,,27,2500,mn
3507,272500,38062.0,16268.0,50602.0,3728.0,0.299429412847,0.0686177066078,27 02500,Olmsted County--Rochester City ,1,,,,27,2500,mn
279,5100,55716.0,23850.0,72785.0,6781.0,0.299751149989,0.0852248447829,05 00100,Benton County ,1,,,,5,100,ar
280,5100,55716.0,23850.0,72785.0,6781.0,0.299751149989,0.0852248447829,05 00100,Benton County ,1,,,,5,100,ar
281,5100,55716.0,23850.0,72785.0,6781.0,0.299751149989,0.0852248447829,05 00100,Benton County ,1,,,,5,100,ar
3104,251902,31723.0,13587.0,41067.0,4243.0,0.299867578901,0.0936437872434,25 01902,Hampden County (East of Springfield City)--Chicopee City ,1,,,,25,1902,ma
3102,251902,31723.0,13587.0,41067.0,4243.0,0.299867578901,0.0936437872434,25 01902,Hampden County (East of Springfield City)--Chicopee City ,1,,,,25,1902,ma
3103,251902,31723.0,13587.0,41067.0,4243.0,0.299867578901,0.0936437872434,25 01902,Hampden County (East of Springfield City)--Chicopee City ,1,,,,25,1902,ma
4974,393800,42277.0,18127.0,54817.0,5587.0,0.300096020131,0.0924938745778,39 03800,Licking County ,1,,,,39,3800,oh
4976,393800,42277.0,18127.0,54817.0,5587.0,0.300096020131,0.0924938745778,39 03800,Licking County ,1,,,,39,3800,oh
4975,393800,42277.0,18127.0,54817.0,5587.0,0.300096020131,0.0924938745778,39 03800,Licking County ,1,,,,39,3800,oh
6011,482502,33107.0,14197.0,42485.0,4819.0,0.300122611196,0.101872991713,48 02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities ,1,,,,48,2502,tx
6010,482502,33107.0,14197.0,42485.0,4819.0,0.300122611196,0.101872991713,48 02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities ,1,,,,48,2502,tx
6009,482502,33107.0,14197.0,42485.0,4819.0,0.300122611196,0.101872991713,48 02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities ,1,,,,48,2502,tx
5030,394601,29794.0,12784.0,37151.0,5427.0,0.300248954859,0.127460190709,39 04601,Montgomery County (West)--Miamisburg & West Carrollton Cities ,1,,,,39,4601,oh
5028,394601,29794.0,12784.0,37151.0,5427.0,0.300248954859,0.127460190709,39 04601,Montgomery County (West)--Miamisburg & West Carrollton Cities ,1,,,,39,4601,oh
5029,394601,29794.0,12784.0,37151.0,5427.0,0.300248954859,0.127460190709,39 04601,Montgomery County (West)--Miamisburg & West Carrollton Cities ,1,,,,39,4601,oh
5675,46400,34557.0,14849.0,43512.0,5894.0,0.30055054042,0.119297251346,46 00400,Jackrabbit Region ,4,,,,46,400,sd
5674,46400,34557.0,14849.0,43512.0,5894.0,0.30055054042,0.119297251346,46 00400,Jackrabbit Region ,4,,,,46,400,sd
5673,46400,34557.0,14849.0,43512.0,5894.0,0.30055054042,0.119297251346,46 00400,Jackrabbit Region ,4,,,,46,400,sd
3138,253602,30041.0,12918.0,39734.0,3225.0,0.300705323681,0.0750715798785,25 03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns ",1,,,,25,3602,ma
3139,253602,30041.0,12918.0,39734.0,3225.0,0.300705323681,0.0750715798785,25 03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns ",1,,,,25,3602,ma
3140,253602,30041.0,12918.0,39734.0,3225.0,0.300705323681,0.0750715798785,25 03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns ",1,,,,25,3602,ma
5,1200,46282.0,19903.0,57992.0,8193.0,0.300717685276,0.123789378258,01 00200,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) ,1,,,,1,200,al
4,1200,46282.0,19903.0,57992.0,8193.0,0.300717685276,0.123789378258,01 00200,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) ,1,,,,1,200,al
3,1200,46282.0,19903.0,57992.0,8193.0,0.300717685276,0.123789378258,01 00200,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) ,1,,,,1,200,al
5603,45501,27381.0,11785.0,34396.0,4770.0,0.300898738702,0.121789307052,45 00501,York County (West & Outside Rock Hill City) ,1,,,,45,501,sc
5602,45501,27381.0,11785.0,34396.0,4770.0,0.300898738702,0.121789307052,45 00501,York County (West & Outside Rock Hill City) ,1,,,,45,501,sc
5601,45501,27381.0,11785.0,34396.0,4770.0,0.300898738702,0.121789307052,45 00501,York County (West & Outside Rock Hill City) ,1,,,,45,501,sc
2602,20400,29060.0,12525.0,36694.0,4891.0,0.301190333053,0.117614524468,20 00400,Northeast Kansas ,1,,,,20,400,ks
2603,20400,29060.0,12525.0,36694.0,4891.0,0.301190333053,0.117614524468,20 00400,Northeast Kansas ,1,,,,20,400,ks
2601,20400,29060.0,12525.0,36694.0,4891.0,0.301190333053,0.117614524468,20 00400,Northeast Kansas ,1,,,,20,400,ks
3702,292601,38665.0,16685.0,50537.0,4813.0,0.301445347787,0.086955736224,29 02601,"Christian, Greene (Outside Springfield City) & Webster Counties ",1,,,,29,2601,mo
3704,292601,38665.0,16685.0,50537.0,4813.0,0.301445347787,0.086955736224,29 02601,"Christian, Greene (Outside Springfield City) & Webster Counties ",1,,,,29,2601,mo
3703,292601,38665.0,16685.0,50537.0,4813.0,0.301445347787,0.086955736224,29 02601,"Christian, Greene (Outside Springfield City) & Webster Counties ",1,,,,29,2601,mo
695,65500,31083.0,13416.0,41123.0,3376.0,0.301489921122,0.0758668734129,06 05500,Napa County--Napa City ,1,,,,6,5500,ca
694,65500,31083.0,13416.0,41123.0,3376.0,0.301489921122,0.0758668734129,06 05500,Napa County--Napa City ,1,,,,6,5500,ca
693,65500,31083.0,13416.0,41123.0,3376.0,0.301489921122,0.0758668734129,06 05500,Napa County--Napa City ,1,,,,6,5500,ca
5528,423601,42156.0,18206.0,50375.0,9987.0,0.301613597959,0.165451774295,42 03601,York County (Central)--York City & Shiloh ,1,,,,42,3601,pa
5526,423601,42156.0,18206.0,50375.0,9987.0,0.301613597959,0.165451774295,42 03601,York County (Central)--York City & Shiloh ,1,,,,42,3601,pa
5527,423601,42156.0,18206.0,50375.0,9987.0,0.301613597959,0.165451774295,42 03601,York County (Central)--York City & Shiloh ,1,,,,42,3601,pa
4825,39200,27627.0,11969.0,33088.0,6508.0,0.30227800788,0.164360036367,39 00200,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City ",1,,,,39,200,oh
4824,39200,27627.0,11969.0,33088.0,6508.0,0.30227800788,0.164360036367,39 00200,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City ",1,,,,39,200,oh
4826,39200,27627.0,11969.0,33088.0,6508.0,0.30227800788,0.164360036367,39 00200,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City ",1,,,,39,200,oh
3515,28100,39030.0,16944.0,50917.0,5057.0,0.302711973416,0.0903455175617,28 00100,North Delta Region--DeSoto County--Southaven City ,1,,,,28,100,ms
3514,28100,39030.0,16944.0,50917.0,5057.0,0.302711973416,0.0903455175617,28 00100,North Delta Region--DeSoto County--Southaven City ,1,,,,28,100,ms
3513,28100,39030.0,16944.0,50917.0,5057.0,0.302711973416,0.0903455175617,28 00100,North Delta Region--DeSoto County--Southaven City ,1,,,,28,100,ms
3318,262908,52725.0,22895.0,66023.0,9597.0,0.302763819095,0.12691087014,26 02908,Oakland County (Southeast) ,1,,,,26,2908,mi
3320,262908,52725.0,22895.0,66023.0,9597.0,0.302763819095,0.12691087014,26 02908,Oakland County (Southeast) ,1,,,,26,2908,mi
3319,262908,52725.0,22895.0,66023.0,9597.0,0.302763819095,0.12691087014,26 02908,Oakland County (Southeast) ,1,,,,26,2908,mi
3459,271407,39720.0,17267.0,47074.0,9913.0,0.30299892958,0.173951953954,27 01407,Hennepin County--Minneapolis City (Southwest) ,1,,,,27,1407,mn
3460,271407,39720.0,17267.0,47074.0,9913.0,0.30299892958,0.173951953954,27 01407,Hennepin County--Minneapolis City (Southwest) ,1,,,,27,1407,mn
3461,271407,39720.0,17267.0,47074.0,9913.0,0.30299892958,0.173951953954,27 01407,Hennepin County--Minneapolis City (Southwest) ,1,,,,27,1407,mn
6550,55300,36379.0,15823.0,46579.0,5623.0,0.303110991916,0.107716179457,55 00300,Outer Green Bay City ,1,,,,55,300,wi
6549,55300,36379.0,15823.0,46579.0,5623.0,0.303110991916,0.107716179457,55 00300,Outer Green Bay City ,1,,,,55,300,wi
6548,55300,36379.0,15823.0,46579.0,5623.0,0.303110991916,0.107716179457,55 00300,Outer Green Bay City ,1,,,,55,300,wi
6547,55300,36379.0,15823.0,46579.0,5623.0,0.303110991916,0.107716179457,55 00300,Outer Green Bay City ,1,,,,55,300,wi
2210,173008,27771.0,12081.0,35623.0,4229.0,0.303146642578,0.10611763525,17 03008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships ,1,,,,17,3008,il
2209,173008,27771.0,12081.0,35623.0,4229.0,0.303146642578,0.10611763525,17 03008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships ,1,,,,17,3008,il
2208,173008,27771.0,12081.0,35623.0,4229.0,0.303146642578,0.10611763525,17 03008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships ,1,,,,17,3008,il
3345,263202,36534.0,15895.0,48849.0,3580.0,0.303171908676,0.0682828205764,26 03202,Wayne County (North Central)--Livonia City & Redford Charter Township ,1,,,,26,3202,mi
3346,263202,36534.0,15895.0,48849.0,3580.0,0.303171908676,0.0682828205764,26 03202,Wayne County (North Central)--Livonia City & Redford Charter Township ,1,,,,26,3202,mi
3347,263202,36534.0,15895.0,48849.0,3580.0,0.303171908676,0.0682828205764,26 03202,Wayne County (North Central)--Livonia City & Redford Charter Township ,1,,,,26,3202,mi
3153,254301,24862.0,10829.0,32633.0,3058.0,0.303409823205,0.0856798632709,25 04301,Bristol (Outside New Bedford City) & Plymouth (South) Counties ,1,,,,25,4301,ma
3154,254301,24862.0,10829.0,32633.0,3058.0,0.303409823205,0.0856798632709,25 04301,Bristol (Outside New Bedford City) & Plymouth (South) Counties ,1,,,,25,4301,ma
3155,254301,24862.0,10829.0,32633.0,3058.0,0.303409823205,0.0856798632709,25 04301,Bristol (Outside New Bedford City) & Plymouth (South) Counties ,1,,,,25,4301,ma
2525,183600,27907.0,12159.0,35993.0,4073.0,0.303474267459,0.101657265512,18 03600,Clark County--Jeffersonville City ,1,,,,18,3600,in
2524,183600,27907.0,12159.0,35993.0,4073.0,0.303474267459,0.101657265512,18 03600,Clark County--Jeffersonville City ,1,,,,18,3600,in
2523,183600,27907.0,12159.0,35993.0,4073.0,0.303474267459,0.101657265512,18 03600,Clark County--Jeffersonville City ,1,,,,18,3600,in
642,63761,31696.0,13811.0,42120.0,3387.0,0.303491770497,0.0744281099611,06 03761,Los Angeles County (South Central)--Torrance City ,1,,,,6,3761,ca
643,63761,31696.0,13811.0,42120.0,3387.0,0.303491770497,0.0744281099611,06 03761,Los Angeles County (South Central)--Torrance City ,1,,,,6,3761,ca
644,63761,31696.0,13811.0,42120.0,3387.0,0.303491770497,0.0744281099611,06 03761,Los Angeles County (South Central)--Torrance City ,1,,,,6,3761,ca
4978,393900,35844.0,15631.0,46008.0,5467.0,0.303661971831,0.106206896552,39 03900,Fairfield County ,1,,,,39,3900,oh
4979,393900,35844.0,15631.0,46008.0,5467.0,0.303661971831,0.106206896552,39 03900,Fairfield County ,1,,,,39,3900,oh
4977,393900,35844.0,15631.0,46008.0,5467.0,0.303661971831,0.106206896552,39 03900,Fairfield County ,1,,,,39,3900,oh
354,6106,31316.0,13668.0,40135.0,4849.0,0.303841365819,0.107793882269,06 00106,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland ",1,,,,6,106,ca
355,6106,31316.0,13668.0,40135.0,4849.0,0.303841365819,0.107793882269,06 00106,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland ",1,,,,6,106,ca
356,6106,31316.0,13668.0,40135.0,4849.0,0.303841365819,0.107793882269,06 00106,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland ",1,,,,6,106,ca
5763,472300,29398.0,12833.0,37041.0,5190.0,0.303876299401,0.122895503303,47 02300,Wilson County--Lebanon & Mount Juliet Cities ,1,,,,47,2300,tn
5764,472300,29398.0,12833.0,37041.0,5190.0,0.303876299401,0.122895503303,47 02300,Wilson County--Lebanon & Mount Juliet Cities ,1,,,,47,2300,tn
5765,472300,29398.0,12833.0,37041.0,5190.0,0.303876299401,0.122895503303,47 02300,Wilson County--Lebanon & Mount Juliet Cities ,1,,,,47,2300,tn
1514,125708,46633.0,20359.0,59819.0,7173.0,0.303901958443,0.107072486267,12 05708,Hillsborough County (South County) ,1,,,,12,5708,fl
1513,125708,46633.0,20359.0,59819.0,7173.0,0.303901958443,0.107072486267,12 05708,Hillsborough County (South County) ,1,,,,12,5708,fl
1512,125708,46633.0,20359.0,59819.0,7173.0,0.303901958443,0.107072486267,12 05708,Hillsborough County (South County) ,1,,,,12,5708,fl
1663,129503,27375.0,11953.0,35084.0,4244.0,0.303931041497,0.107912937347,12 09503,Orange County (Southwest)--Disney-International Drive Region ,1,,,,12,9503,fl
1662,129503,27375.0,11953.0,35084.0,4244.0,0.303931041497,0.107912937347,12 09503,Orange County (Southwest)--Disney-International Drive Region ,1,,,,12,9503,fl
1664,129503,27375.0,11953.0,35084.0,4244.0,0.303931041497,0.107912937347,12 09503,Orange County (Southwest)--Disney-International Drive Region ,1,,,,12,9503,fl
4467,363901,39210.0,17141.0,51602.0,4749.0,0.304182711931,0.0842753456017,36 03901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale ",1,,,,36,3901,ny
4469,363901,39210.0,17141.0,51602.0,4749.0,0.304182711931,0.0842753456017,36 03901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale ",1,,,,36,3901,ny
4468,363901,39210.0,17141.0,51602.0,4749.0,0.304182711931,0.0842753456017,36 03901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale ",1,,,,36,3901,ny
5024,394400,26993.0,11807.0,35896.0,2904.0,0.304304123711,0.0748453608247,39 04400,Miami County ,1,,,,39,4400,oh
5022,394400,26993.0,11807.0,35896.0,2904.0,0.304304123711,0.0748453608247,39 04400,Miami County ,1,,,,39,4400,oh
5023,394400,26993.0,11807.0,35896.0,2904.0,0.304304123711,0.0748453608247,39 04400,Miami County ,1,,,,39,4400,oh
2073,16200,35353.0,15484.0,46252.0,4585.0,0.304581308889,0.0901902157877,16 00200,"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities ",1,,,,16,200,id
2075,16200,35353.0,15484.0,46252.0,4585.0,0.304581308889,0.0901902157877,16 00200,"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities ",1,,,,16,200,id
2074,16200,35353.0,15484.0,46252.0,4585.0,0.304581308889,0.0901902157877,16 00200,"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities ",1,,,,16,200,id
411,61700,44215.0,19375.0,55815.0,7775.0,0.304686271426,0.122267652147,06 01700,El Dorado County--El Dorado Hills ,1,,,,6,1700,ca
412,61700,44215.0,19375.0,55815.0,7775.0,0.304686271426,0.122267652147,06 01700,El Dorado County--El Dorado Hills ,1,,,,6,1700,ca
413,61700,44215.0,19375.0,55815.0,7775.0,0.304686271426,0.122267652147,06 01700,El Dorado County--El Dorado Hills ,1,,,,6,1700,ca
3144,253900,33619.0,14743.0,43282.0,5080.0,0.30484678053,0.105041148009,25 03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns ",1,,,,25,3900,ma
3145,253900,33619.0,14743.0,43282.0,5080.0,0.30484678053,0.105041148009,25 03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns ",1,,,,25,3900,ma
3146,253900,33619.0,14743.0,43282.0,5080.0,0.30484678053,0.105041148009,25 03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns ",1,,,,25,3900,ma
1244,84101,25469.0,11169.0,35080.0,1558.0,0.30484742617,0.0425241552486,08 04101,El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City ,1,,,,8,4101,co
1243,84101,25469.0,11169.0,35080.0,1558.0,0.30484742617,0.0425241552486,08 04101,El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City ,1,,,,8,4101,co
1242,84101,25469.0,11169.0,35080.0,1558.0,0.30484742617,0.0425241552486,08 04101,El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City ,1,,,,8,4101,co
